OSEBuildingID;BuildingType;PrimaryPropertyType;PropertyName;Latitude;Longitude;YearBuilt;NumberofBuildings;NumberofFloors;PropertyGFATotal;PropertyGFAParking;PropertyGFABuilding(s);LargestPropertyUseType;ENERGYSTARScore;SiteEnergyUse(kBtu);SiteEnergyUseWN(kBtu);Electricity(kWh)
22548;NonResidential;Self-Storage Facility;A1 Self Storage, LLC;47.64418;-122.37587;1915;1;3;39952;0;39952;Self-Storage Facility;;57133.19922;58114.19922;16744.80078
22550;Multifamily LR (1-4);Low-Rise Multifamily;Golfcrest Apartments;47.64408;-122.37511;1963;1;4;28674;0;28674;Multifamily Housing;84;706505.6875;762156.625;178910.5
22553;Multifamily LR (1-4);Low-Rise Multifamily;Fountain Court Apartments;47.64137;-122.37449;1962;1;3;21240;0;21240;Multifamily Housing;71;533370.625;577552.6875;156322
22569;Multifamily LR (1-4);Low-Rise Multifamily;Wharfside Pointe;47.65487;-122.37462;1990;1;4;115575;0;115575;Multifamily Housing;68;4337107.5;4607296.5;813344.375
22574;NonResidential;Small- and Mid-Sized Office;Nickerson Business Center;47.65504;-122.37402;1961;1;2;20022;0;20022;Office;80;657385.8125;688824;192668.7031
22577;NonResidential;Distribution Center;property #50;47.65563;-122.37194;1960;1;2;36498;0;36498;Distribution Center;89;520011.8125;602201.625;81368
22579;NonResidential;Distribution Center;Century 21 Promotions Inc;47.66161;-122.39075;1968;1;1;35946;0;35946;Distribution Center;;469499.8125;503210.6875;88001
22585;NonResidential;Small- and Mid-Sized Office;Commodore Way;47.66006;-122.38631;2007;1;4;30152;5680;24472;Office;96;845044.125;845044.125;247382.2031
22607;NonResidential;Small- and Mid-Sized Office;Fisheries Building;47.65881;-122.38382;1979;1;4;22365;0;22365;Office;71;727385.8125;727385.8125;213184.5
22609;NonResidential;Small- and Mid-Sized Office;The Wharf Building;47.65801;-122.3839;1994;1;4;30172;0;30172;Office;82;904059.875;967548.3125;264964.8125
22611;Multifamily MR (5-9);Mid-Rise Multifamily;Gallagher Apartments;47.6677;-122.37717;2008;1;6;75638;0;75638;Multifamily Housing;76;1568550.75;1627547.625;459715.9063
22627;Multifamily LR (1-4);Low-Rise Multifamily;Canal Place Apts;47.66624;-122.37861;1988;1;3;23466;0;23466;Multifamily Housing;;442375.8125;466516.4063;129652.8984
22632;Multifamily MR (5-9);Mid-Rise Multifamily;Bridgeview Place Apartments;47.66623;-122.37714;1990;1;5;30199;0;30199;Multifamily Housing;60;782494.3125;833409;229335.9063
22650;NonResidential;Warehouse;Ballard Hardware & Supply Co Inc;47.66353;-122.38064;1927;1;4;42500;0;42500;Non-Refrigerated Warehouse;100;241478.5938;262995.3125;70773.29688
22654;NonResidential;Small- and Mid-Sized Office;Sanborn Building;47.66691;-122.38416;1901;1;4;23032;0;23032;Office;;1121537.75;1172535.25;328703.8125
22670;Multifamily MR (5-9);Mid-Rise Multifamily;Ballard Landmark (ID22670);47.66741;-122.38349;2008;1;6;197368;0;197368;Multifamily Housing;28;8287440.5;8530357;1682369.5
22672;NonResidential;Other;Olympic Athletic Club;47.66646;-122.38263;1900;1;3;45750;4914;40836;Other;;7240274;7536508.5;512781.1875
22674;Multifamily LR (1-4);Low-Rise Multifamily;Curtiss;47.66613;-122.38149;1911;1;4;30200;0;30200;Multifamily Housing;100;698367.6875;731367;97857.5
22676;NonResidential;Small- and Mid-Sized Office;5105 Leary Ave;47.66497;-122.38047;1968;1;2;23500;0;23500;Office;26;1686405;1745284.25;349643.5938
22678;NonResidential;Small- and Mid-Sized Office;4925 Leary;47.66431;-122.37988;1966;1;1;22282;0;22282;Office;93;579888.3125;665681.875;89770.89844
22679;NonResidential;Self-Storage Facility;Ballard Mini Storage;47.66351;-122.37961;1902;1;2;24000;0;24000;Self-Storage Facility;;502898.6875;599426.5;59202.39844
22681;Multifamily LR (1-4);Low-Rise Multifamily;Lesley Manor Apts.;47.66624;-122.38062;1964;1;4;36000;0;36000;Multifamily Housing;72;868859.8125;930534.125;254648.2031
22684;NonResidential;Mixed Use Property;Murphy Ballard Building;47.66852;-122.38175;1909;1;3;27085;0;27085;Strip Mall;;1995131.75;2151546.25;287701.5
22739;Multifamily LR (1-4);Low-Rise Multifamily;Greenhouse Condo HOA;47.69639;-122.30507;1979;1;4;75154;0;75154;Multifamily Housing;70;1930938;2018943;526276.3125
22742;Multifamily LR (1-4);Low-Rise Multifamily;Greenlake NW;47.69724;-122.34847;1987;1;3;24156;0;24156;Multifamily Housing;84;520206.6875;566408.5;152463.7969
22746;Multifamily LR (1-4);Low-Rise Multifamily;Greentree Village;47.72958;-122.31321;1975;1;3;79963;0;79963;Multifamily Housing;13;2127534;2309997.25;623544.5
22749;Multifamily LR (1-4);Low-Rise Multifamily;SILVERCREST SEATTLE (ID22749);47.6992;-122.35582;1994;1;3;46439;0;46439;Multifamily Housing;;1427294.375;1494319.25;287813.5
22753;Multifamily LR (1-4);Low-Rise Multifamily;Ashford Apartment Homes;47.72251;-122.3551;1988;1;4;57693;0;57693;Multifamily Housing;91;1207092.75;1245218;353778.5938
22759;Multifamily LR (1-4);Low-Rise Multifamily;Greenwood Court Manor;47.72786;-122.35586;1995;1;3;26040;0;26040;Multifamily Housing;39;885865.875;926708.875;259632.4063
22801;Nonresidential COS;Other;Meadowbrook Community Center/Pool;47.70544;-122.2918;1996;0;2;29258;0;29258;Other - Recreation;;8086943.5;8571176;764531.6875
22804;NonResidential;Small- and Mid-Sized Office;Lake City Professional Center;47.719;-122.29966;1931;1;2;37500;0;37500;Office;58;2235765.5;2448649.75;473111.5
22805;Multifamily LR (1-4);Low-Rise Multifamily;Park Meadow Apartments;47.70647;-122.30126;1990;1;3;28392;0;28392;Multifamily Housing;56;1212883.75;1256613.5;355475.8125
22810;NonResidential;K-12 School;Bliss Hall;47.73143;-122.32784;1930;1;3;23983;0;23983;K-12 School;61;1164364.75;1270514.75;181417.7969
22818;NonResidential;Distribution Center;Jack Warehouse;47.55832;-122.35239;1980;1;1;24100;0;24100;Distribution Center;22;809870.8125;939941.6875;79574.70313
22830;NonResidential;Worship Facility;Freedom Church;47.51709;-122.37797;1971;1;1;23772;0;23772;Worship Facility;100;100841.7031;100841.7031;29555
22831;Multifamily LR (1-4);Low-Rise Multifamily;Graham Terrace View Condo;47.54685;-122.37676;1979;1;3;24371;0;24371;Multifamily Housing;10;781682.5;809833.125;229098
22834;NonResidential;K-12 School;University Child Development School;47.66665;-122.31818;2004;3;2;31343;0;31343;K-12 School;5;3846501.25;4277566;480403
22836;Multifamily LR (1-4);Low-Rise Multifamily;Granada Condominiums;47.55667;-122.3874;1980;1;4;34142;0;34142;Multifamily Housing;79;764832.6875;818431.6875;224159.5938
22838;Multifamily MR (5-9);Mid-Rise Multifamily;The Grande;47.62531;-122.36513;1995;1;5;32927;415;32512;Multifamily Housing;62;1137513.625;1208117.875;195323.4063
22839;Multifamily HR (10+);High-Rise Multifamily;Grandview Condominiums;47.61388;-122.34405;1979;1;27;117069;0;117069;Multifamily Housing;;5952875;6547260;1718634.75
22840;Multifamily MR (5-9);Mid-Rise Multifamily;Grandview Plaza Condominiums;47.66206;-122.31924;1996;1;6;30713;0;30713;Multifamily Housing;;783651.5;855469.875;149314.5938
22850;Multifamily MR (5-9);Mid-Rise Multifamily;Green Lake Condominium;47.67946;-122.32427;2003;1;6;125774;0;125774;Multifamily Housing;;2735056;2735056;731310.1875
22860;NonResidential;Mixed Use Property;Lakeside Plaza;47.68582;-122.33709;1996;1;3;55912;22850;33062;Parking;;2450442.75;2450442.75;718183.625
22863;NonResidential;Other;Max Performance;47.65843;-122.38435;1957;1;2;20294;0;20294;Other;;1735995.75;1845057.875;157212.0938
22866;NonResidential;Small- and Mid-Sized Office;Fishermen's Commerce Building;47.65708;-122.38383;1983;1;4;40571;10849;29722;Office;64;1286817.375;1286817.375;377144.5938
22867;NonResidential;Small- and Mid-Sized Office;Icicle Seafoods;47.65649;-122.38383;1983;1;4;41707;15659;26048;Office;78;1755788.5;1785685.5;514592.0938
22881;NonResidential;Mixed Use Property;(ID22881) INTERBAY BUILDING;47.65118;-122.37875;1960;1;2;57644;0;57644;Office;;2189735;2300589;466444.8125
22883;NonResidential;Warehouse;Keller Supply;47.64913;-122.37929;1955;1;2;39497;0;39497;Non-Refrigerated Warehouse;9;1700057.375;1809734.75;393924.8125
22894;Multifamily LR (1-4);Low-Rise Multifamily;lyons gate;47.64393;-122.38313;2001;1;3;69881;0;69881;Multifamily Housing;88;1544146.625;1611521.125;361361.1875
22896;Multifamily MR (5-9);Mid-Rise Multifamily;Gilman Terrace;47.64271;-122.3755;1991;1;5;38255;18278;19977;Multifamily Housing;99;934980.875;934980.875;274027.1875
22899;Multifamily LR (1-4);Low-Rise Multifamily;Raleigh House;47.64104;-122.37539;1963;1;3;21094;0;21094;Multifamily Housing;78;584575.625;628589.375;171329.2969
22902;Multifamily MR (5-9);Mid-Rise Multifamily;Magnolia Court;47.64274;-122.38516;1988;1;7;28799;0;28799;Multifamily Housing;89;720516.125;761254.625;211171.2031
22919;Multifamily LR (1-4);Low-Rise Multifamily;Greenwood Plaza Condo HOA;47.7012;-122.35506;1992;1;4;34813;0;34813;Multifamily Housing;83;867456.875;916478.3125;254237.0938
22929;Multifamily LR (1-4);Low-Rise Multifamily;Malabar Apartments;47.62037;-122.32768;1961;1;4;23727;0;23727;Multifamily Housing;57;800626.6875;859684.6875;234650.2031
22930;Multifamily LR (1-4);Low-Rise Multifamily;The Hawaiian Apartment;47.62037;-122.32705;1959;1;4;22992;0;22992;Multifamily Housing;44;719272.875;762182;210806.7969
22932;Multifamily LR (1-4);Low-Rise Multifamily;Viewmont Apartments;47.62017;-122.3272;1958;1;3;27852;0;27852;Multifamily Housing;82;824320.1875;882407.3125;241594.4063
22934;Multifamily LR (1-4);Low-Rise Multifamily;Chardonnay Apartments;47.61967;-122.327;1906;1;3;24560;0;24560;Multifamily Housing;23;768755.125;840253.5;137169.4063
22936;Nonresidential COS;Other;Seattle Asian Art Museum;47.6303;-122.3142;1932;1;1;33087;0;33087;Other - Entertainment/Public Assembly;;3548858.25;3944599.75;422960.3125
22938;Multifamily LR (1-4);Low-Rise Multifamily;JENSEN BLOCK APARTMENTS;47.62463;-122.32953;1908;1;3;29970;0;29970;Multifamily Housing;100;594139.125;645334.125;7727.200195
22939;Multifamily LR (1-4);Low-Rise Multifamily;Northgate Apartments;47.7099;-122.32705;1951;1;2;143498;0;143498;Multifamily Housing;99;7405070;8710096;112567.1016
22940;NonResidential;Small- and Mid-Sized Office;MERIDIAN NORTH OFFICE BUILDING;47.70793;-122.33316;1982;1;2;27574;0;27574;Office;73;1211349.25;1243709.625;355026.0938
22941;Multifamily LR (1-4);Low-Rise Multifamily;Galleria Apartment Homes;47.70549;-122.3336;1968;1;4;227233;0;227233;Multifamily Housing;84;5176196.5;5371872;1517056.25
22943;Multifamily LR (1-4);Low-Rise Multifamily;North Court Apartments;47.70552;-122.33074;1986;1;4;123841;0;123841;Multifamily Housing;65;2733003.75;2855580.5;724860.875
22951;Multifamily LR (1-4);Low-Rise Multifamily;BLDG 2 (11309 8th Ave NE);47.71095;-122.3217;1977;1;3;24288;0;24288;Multifamily Housing;75;599591.625;636575.1875;175730.2031
22953;NonResidential;Retail Store;Tux Shop;47.70747;-122.32249;1965;1;1;24982;0;24982;Retail Store;99;335245;335245;98254.70313
22954;Multifamily LR (1-4);Low-Rise Multifamily;Citi Gate Apartments;47.7112;-122.32703;1987;1;3;112424;0;112424;Multifamily Housing;90;2455923.5;2583857.25;719789.875
22955;NonResidential;Senior Care Community;Foundation House at Northgate;47.71069;-122.32674;1998;1;5;43661;0;43661;Senior Care Community;4;3936421.5;4141925;803544.875
22956;Multifamily LR (1-4);Senior Care Community;Northgate Plaza;47.70973;-122.32269;1992;1;4;94711;0;94711;Senior Care Community;36;4567879;4668274.5;894650.1875
22957;Multifamily LR (1-4);Low-Rise Multifamily;McGuire Court Apartments;47.70776;-122.32015;1986;1;4;56996;0;56996;Multifamily Housing;56;1364214.75;1446890.75;399828.4063
22958;Multifamily LR (1-4);Low-Rise Multifamily;The Town and Country Apartments;47.71894;-122.31769;1963;1;3;79014;0;79014;Multifamily Housing;70;2278160;2390304.25;667690.375
22961;Multifamily MR (5-9);Senior Care Community;Northaven Assisted Living;47.70939;-122.32178;1992;1;5;21620;0;21620;Senior Care Community;;1962351.25;2080406.25;236904.2031
22962;NonResidential;Small- and Mid-Sized Office;Northgate Meridian Bldg;47.70842;-122.3332;1987;1;3;76105;27307;48798;Office;91;2472350.25;2596383.25;724604.3125
22964;Multifamily LR (1-4);Low-Rise Multifamily;Roosevelt Ridge D-F;47.7166;-122.31702;1989;1;3;21422;0;21422;Multifamily Housing;75;610744.6875;643295;178999
22971;Multifamily LR (1-4);Low-Rise Multifamily;LYNNYALE;47.63958;-122.3275;1928;1;3;20384;0;20384;Multifamily Housing;100;653175.8125;666623.125;53214.19922
22983;Multifamily LR (1-4);Low-Rise Multifamily;Villa Anita Apartments;47.63935;-122.32497;1977;1;3;20383;0;20383;Multifamily Housing;;431815.6875;464698.1875;126557.8984
23006;Multifamily LR (1-4);Low-Rise Multifamily;BLDG 1 (11319 8th  Ave NE);47.71095;-122.321;1976;1;3;24288;0;24288;Multifamily Housing;67;639407.375;682668;187399.5938
23008;NonResidential;Mixed Use Property;Display Supply Inc;47.70983;-122.31865;1952;1;2;32009;0;32009;Non-Refrigerated Warehouse;;1998725.25;2177737;393022.5938
23009;Multifamily LR (1-4);Low-Rise Multifamily;BLDG 3 (11223 8th Ave NE);47.71054;-122.32101;1979;1;3;24552;0;24552;Multifamily Housing;46;705262.125;753369.5;206700.5
23010;Multifamily MR (5-9);Mid-Rise Multifamily;Cedarvale House;47.71025;-122.3202;1970;1;7;88340;0;88340;Multifamily Housing;63;3600897.25;3858607;811777.5
23011;NonResidential;Retail Store;Bevmo;47.70708;-122.32251;1966;1;1;41615;0;41615;Retail Store;69;1900006.25;2001296.75;556859.875
23017;NonResidential;Medical Office;5th Ave Professional Center;47.70676;-122.32264;1988;1;3;28841;0;28841;Medical Office;55;1459199.75;1525049.625;279989.5938
23020;NonResidential;Self-Storage Facility;Northgate Self Storage;47.70782;-122.31873;1977;2;2;33344;0;33344;Self-Storage Facility;;123767.2031;129466.8984;36274.10156
23022;Nonresidential COS;Other;Northgate Campus;47.70541;-122.32232;2005;2;1;30498;0;30498;Other - Recreation;;2436063;2652254.5;312492.9063
23025;Multifamily MR (5-9);Senior Care Community;Northaven Retirement;47.70978;-122.32156;1972;1;8;124904;0;124904;Senior Care Community;15;6682175;7157025;1396064.625
23026;Multifamily LR (1-4);Low-Rise Multifamily;Roosevelt Ridge Apartments;47.71625;-122.31769;1989;1;4;44645;0;44645;Multifamily Housing;55;1299001.625;1367471;380715.5
23028;Multifamily LR (1-4);Mixed Use Property;M0010 & M0040 - The Guiry Schillestad;47.61181;-122.34417;1901;1;3;44104;0;44104;Multifamily Housing;;1169932.75;1268988.25;342887.5938
23031;Multifamily LR (1-4);Low-Rise Multifamily;Alki Place Apartments;47.57749;-122.40901;1988;1;4;24711;0;24711;Multifamily Housing;81;552822.125;585437.625;162022.9063
23040;NonResidential;K-12 School;Holy Family School;47.51698;-122.35946;1924;1;2;42975;0;42975;K-12 School;92;959352;1124454.25;50751.69922
23047;Multifamily LR (1-4);Low-Rise Multifamily;Halcon Condos;47.71391;-122.35512;1974;1;3;21552;0;21552;Multifamily Housing;58;552015.625;577043.125;161786.5
23049;NonResidential;Other;Laidlaw;47.53366;-122.33733;1963;1;1;23260;0;23260;Repair Services (Vehicle, Shoe, Locksmith, etc);;1612105.75;1803514.875;210955.0938
23050;Multifamily LR (1-4);Low-Rise Multifamily;The Overlook at Westridge;47.53212;-122.34509;1988;1;3;298714;0;298714;Multifamily Housing;61;4746244.5;5045478.5;1349890.75
23051;NonResidential;Small- and Mid-Sized Office;MMFS Upper Bldg;47.53309;-122.33977;1988;1;2;30659;0;30659;Office;88;2619088.5;2828171.5;528835.875
23056;NonResidential;Other;NATIONAL SIGN;47.63132;-122.34136;1920;1;2;27144;0;27144;Other;;1012024.313;1138349.25;134465.5
23064;NonResidential;Other;Evergreen Washelli;47.70969;-122.34557;1970;5;1;23166;0;23166;Other;;3475804.25;3648465.5;1
23065;NonResidential;Medical Office;Meridian Center for Health;47.70558;-122.33486;1979;1;2;34759;0;34759;Medical Office;81;1633105.375;1633105.375;478635.6875
23071;NonResidential;Hospital;Main Hospital - All Wings;47.71425;-122.33689;1966;8;1;415632;0;415632;Hospital (General Medical & Surgical);85;98960776;100328264;12562766
23074;Multifamily LR (1-4);Low-Rise Multifamily;AKI KUROSE VILLAGE;47.71244;-122.34181;1999;1;3;29810;0;29810;Multifamily Housing;;1943933.625;2024134.875;569734.3125
23075;Multifamily LR (1-4);Low-Rise Multifamily;HALLER LAKE;47.72659;-122.3306;1968;1;3;24163;0;24163;Multifamily Housing;84;567608.625;595017.875;166356.5
23076;NonResidential;Worship Facility;North Seattle Alliance Church;47.71745;-122.33221;1965;1;2;44719;0;44719;Worship Facility;;1614026.25;1781436.375;206530.2031
23078;Multifamily LR (1-4);Low-Rise Multifamily;Mary Ruth Manor;47.61866;-122.30572;1972;1;3;20368;0;20368;Multifamily Housing;32;586848.1875;620477.875;171995.4063
23080;Multifamily LR (1-4);Low-Rise Multifamily;Prince of Wales;47.61824;-122.30588;1927;1;3;22059;0;22059;Multifamily Housing;57;1747034;1957870.75;92050.39844
23098;NonResidential;Supermarket / Grocery Store;Red Apple Market;47.57894;-122.31287;1965;1;1;21603;0;21603;Supermarket/Grocery Store;16;5833800;5927199.5;1143041.5
23101;Multifamily HR (10+);High-Rise Multifamily;Harbor House On QA Condominium;47.62393;-122.36362;1963;1;11;65538;0;65538;Multifamily Housing;32;2493240.25;2693939.25;699565.3125
23102;Multifamily HR (10+);High-Rise Multifamily;Harbour Heights;47.61612;-122.34973;1980;1;18;125258;0;125258;Multifamily Housing;67;4826430;5202618.5;880073.6875
23103;Multifamily LR (1-4);Low-Rise Multifamily;Harbor Landing;47.59098;-122.38256;2000;1;3;26148;0;26148;Multifamily Housing;;1002458.875;1068830.875;219283
23104;Multifamily LR (1-4);Low-Rise Multifamily;HARBOR LIGHTS;47.66094;-122.35583;1988;1;4;24847;0;24847;Multifamily Housing;72;647321.5;689532.3125;189719
23105;Multifamily LR (1-4);Low-Rise Multifamily;Harbor Crest Condominiums;47.58869;-122.38083;1985;1;4;26827;0;26827;Multifamily Housing;;785144.8125;844363.1875;230112.7031
23106;Multifamily MR (5-9);Mid-Rise Multifamily;Harbor Park Condo HOA;47.58729;-122.3792;1973;2;5;63414;6181;57233;Multifamily Housing;10;2299216;2486479;492359.5938
23107;Multifamily MR (5-9);Mid-Rise Multifamily;Harbor Place Condominium;47.57313;-122.37115;2000;1;6;68400;0;68400;Multifamily Housing;85;1167734.75;1194171.25;342243.4063
23108;Multifamily LR (1-4);Low-Rise Multifamily;Harbor Pointe;47.64384;-122.32588;1986;1;4;25440;7600;17840;Multifamily Housing;83;623526.625;674995.5;182745.2031
23109;Multifamily LR (1-4);Low-Rise Multifamily;Harbour House;47.60001;-122.28562;1986;1;3;33331;0;33331;Multifamily Housing;;776996.875;808540.5;227724.7031
23110;Multifamily LR (1-4);Low-Rise Multifamily;Harbor West Condominium;47.57054;-122.41178;1968;1;3;68815;0;68815;Multifamily Housing;64;1702992;1769178.25;499118.4063
23111;Multifamily MR (5-9);Mid-Rise Multifamily;Harbour Vista Condominium;47.59431;-122.38462;1994;1;6;31027;0;31027;Multifamily Housing;;991759.125;1052068.5;240503.7969
23113;NonResidential;Medical Office;Central Campus;47.62014;-122.31228;1964;1;3;591981;0;591981;Medical Office;60;102673696;103985264;14068667
23115;NonResidential;Distribution Center;Intermountain Supply;47.53158;-122.33568;1979;1;1;42900;0;42900;Distribution Center;53;436252.5;461205.5938;127858.2969
23117;Campus;Other;Joint Training Facilities Campus;47.51885;-122.33421;2005;5;1;57952;0;57952;Adult Education;;3091387.5;3347245.25;432136.6875
23120;NonResidential;Other;(ID23120) WASTE MANAGEMENT;47.52956;-122.33592;1971;1;1;26232;0;26232;Other - Services;;3094090;3315521.5;264384.8125
23125;Multifamily MR (5-9);Mid-Rise Multifamily;Arrowhead Gardens Apartments;47.52119;-122.33548;2010;1;6;435501;0;435501;Multifamily Housing;94;13223740;14085977;2523485.5
23128;Multifamily LR (1-4);Low-Rise Multifamily;Greenlake Terrace Condo HOA;47.68114;-122.32616;1972;1;4;25472;3000;22472;Multifamily Housing;;364966.9063;389163;106965.7031
